year,month,day,project,location,gear,vessel,tow.number,preservation,zone,lat,long,secteur,station,crab.number,sex,condition,reproductive.status,carapace.width,abdomen.width,crab weight,egg.color,gonad.color,gonad.weight,eggs.remaining,sample.egg.weight, sample egg.count,total.egg.weight,total egg count,missing.legs.left,missing.legs.right,spermatheca.weight,spermatheca.volume,sperm.square.count,sperm.sample.volume,sperm.sample.count,sperm.color,spermatheca.#sperm,egg.development,Egg comment,parasite,eggs.dropped,eggs.valid,comment,poids hepato,Sperm.points noires,Proteines,Egg L,Egg a,Egg b,Eggs vis,Gon L,Gon a,Gon b,Gon vis,Hep L,Hep a,Hep b,Hep vis
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,77,2,2,P,51.32,34.79,50.3,OC,O,,100,0.0318,553,1.2632,21966.97,,,0.0563,5.63,15,0.00006,320,,"15,013,333",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,78,2,4,M,45.83,32.19,38.1,OF,O,,100,0.0333,500,1.3144,19735.74,4,,0.1259,12.59,15,0.00006,247,,"51,828,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,79,2,2,P,65.70,47.02,109.9,OF,O,,75,0.0318,500,2.8260,44433.96,,,0.0703,7.03,15,0.00006,455,,"26,655,417",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,80,2,2M,P,57.17,39.62,64.3,OC,O,,75,0.0301,500,1.8306,30408.64,,3,0.1009,10.09,15,0.00006,421,,"35,399,083",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,81,2,3M,M,56.43,37.57,73.1,OF,O,,100,0.0267,500,1.0605,19859.55,1R,,0.0659,6.59,15,0.00006,240,,"26,360,000",OF,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,82,2,2,P,43.64,29.39,30.8,OF,O,,75,0.0264,500,0.6936,13136.36,,,0.0358,3.58,15,0.00006,164,,"4,892,667",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,83,2,2,P,56.71,40.89,72.0,OF,O,,75,0.0285,500,1.5969,28015.79,,,0.0945,9.45,15,0.00006,376,,"29,610,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,84,2,4,M,42.45,29.21,31.1,OF,OC,,100,0.0347,543,1.1124,17407.30,,,0.0953,9.53,15,0.00006,385,,"61,150,833",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,85,2,3,M,50.12,35.23,47.8,OC,O,,75,0.0279,500,1.0362,18569.89,4,,0.0379,3.79,15,0.00006,383,,"12,096,417",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,86,2,2,P,43.27,30.34,26.7,OC,O,,75,0.0271,500,0.6622,12217.71,5H,"1, 2H, 3H, 5H",0.0229,2.29,15,0.00006,91,,"1,736,583",OC,,,,,2 sperma. Tiny,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,87,2,4,M,50.40,36.45,50.4,OF,O,,100,0.0315,527,1.3756,23014.01,"4, 5R",,0.0743,7.43,15,0.00006,37,,"4,581,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,88,2,2,P,49.37,34.30,42.9,OC,O,,50,0.0266,500,0.8331,15659.77,,,0.016,1.6,15,0.00006,569,,"7,586,667",OC,,,,,2 sperma. Tiny,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,89,2,2M,P,43.17,28.04,29.6,OF,O,,50,0.0269,516,0.5529,10605.81,5,,0.0868,8.68,15,0.00006,310,,"22,423,333",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,90,2,2M,P,53.19,34.86,60.7,OF,O,,75,0.0267,500,1.2184,22816.48,,,0.0535,5.35,15,0.00006,164,,"14,623,333",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,91,2,3,M,48.23,33.64,38.5,OF,OC,,75,0.0279,515,0.9161,16910.09,4H,5R,0.0418,4.18,15,0.00006,262,,"9,126,333",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,92,2,3M,M,41.57,28.51,30.8,OC,OC,,100,0.0314,500,0.9694,15436.31,,,0.1051,10.51,15,0.00006,236,,"41,339,333",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,93,2,2M,P,43.26,30.39,31.6,OF,O,,75,0.0295,529,0.7281,13056.44,,,0.0359,3.59,15,0.00006,92,,"2,752,333",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,94,2,3,M,55.64,37.96,67.5,OF,O,,100,0.0297,538,1.5030,27226.06,3,,0.0495,4.95,15,0.00006,283,,"23,347,500",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,95,2,3M,M,49.61,33.14,47.4,OF,O,,100,0.0326,521,1.6098,25727.17,,,0.1374,13.74,15,0.00006,352,,"80,608,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,96,2,2,P,48.39,34.16,44.2,OC,O,,50,0.0348,578,0.9189,15262.19,,,0.0754,7.54,15,0.00006,837,,"105,183,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,97,2,3,M,57.24,40.19,64.4,OF,O,,75,0.0257,500,1.3681,26616.73,,"2, 3, 4H",0.0697,6.97,15,0.00006,125,,"14,520,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,98,2,2,P,44.35,29.90,32.2,OF,O,,75,0.0301,533,0.7612,13479.06,2,,0.0468,4.68,15,0.00006,377,,"14,703,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,99,2,3,M,61.31,41.07,77.6,OC,O,,50,,,,,,,0.0415,4.15,15,0.00006,240,,"16,600,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,100,2,2M,P,54.01,36.02,58.3,OF,O,,75,0.0313,500,1.6226,25920.13,,,0.0557,5.57,15,0.00006,492,,"22,837,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,101,2,4,M,57.35,39.55,68.8,OC,OC,,100,0.0322,500,2.0851,32377.33,1R,2,0.2778,27.78,15,0.00006,208,,"96,304,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,102,2,2,P,56.62,41.33,70.3,OF,O,,75,0.0279,500,1.7637,31607.53,,,0.0513,5.13,15,0.00006,719,,"61,474,500",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,103,2,3,M,55.33,37.78,59.5,OC,O,,75,0.0271,500,1.4710,27140.22,,,0.0656,6.56,15,0.00006,395,,"21,593,333",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,104,2,4,M,50.11,34.01,51.3,OF,O,,100,0.0288,500,1.1470,19913.19,5,,0.1371,13.71,15,0.00006,32,,"3,656,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,105,2,3,M,49.02,34.72,50.9,OC,O,,75,0.0265,500,0.9547,18013.21,,5R,0.0489,4.89,15,0.00006,699,,"28,484,250",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,106,2,3,M,61.37,42.36,86.1,OC,O,,75,0.0299,506,2.1258,35975.08,,,0.0492,4.92,15,0.00006,1060,,"43,460,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,107,2,2,P,42.96,28.09,31.2,OC,O,,75,0.0288,500,0.7001,12154.51,,,0.0257,2.57,15,0.00006,369,,"7,902,750",OC,,,,,2 sperma.tiny,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,108,2,2,P,61.28,43.41,81.9,OF,O,,75,0.0285,500,2.1182,37161.40,,,0.0454,4.54,15,0.00006,743,,"28,110,167",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,109,2,2,P,52.38,35.23,51.2,OF,O,,75,0.0265,500,1.1801,22266.04,,,0.0267,2.67,15,0.00006,493,,"10,969,250",O,,,,,2 sperma.tiny,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,110,2,3,M,58.29,42.32,60.4,OC,BE,,75,0.0301,500,1.8562,30833.89,"2, 3, 5R",2,0.0762,7.62,15,0.00006,439,,"27,876,500",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,111,2,3,M,43.14,28.02,29.8,OF,O,,75,0.0257,500,0.5946,11568.09,,,0.0433,4.33,15,0.00006,473,,"34,134,833",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,112,2,2M,P,56.56,40.11,70.0,OF,O,,75,0.0273,507,1.7137,31825.86,,,0.0228,2.28,15,0.00006,310,,"5,890,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,113,2,3,M,45.02,33.31,33.7,OC,O,,75,0.0282,510,0.8528,15422.98,4,,0.0648,6.48,15,0.00006,461,,"24,894,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,114,2,2M,P,63.47,46.44,86.3,OF,O,,75,0.0294,500,2.1337,36287.41,,,0.0466,4.66,15,0.00006,798,,"61,978,000",OF,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,115,2,3,M,61.71,44.42,81.8,OC,O,,75,0.0310,500,2.1960,35419.35,,2,0.0539,5.39,15,0.00006,522,,"23,446,500",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,116,2,3,M,57.34,40.05,65.0,OF,O,,75,0.0309,500,1.8142,29355.99,4,,0.057,5.7,15,0.00006,309,,"29,355,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,117,2,3M,M,43.51,29.48,32.4,OF,O,,100,0.0312,500,1.0146,16259.62,,,0.1104,11.04,15,0.00006,362,,"66,608,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,118,2,3,M,49.00,32.43,45.0,OF,O,,100,0.0316,580,0.8985,16491.46,5R,,0.0521,5.21,15,0.00006,207,,"17,974,500",OF,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,119,2,4,M,48.23,34.26,44.6,OF,O,,100,0.0291,500,1.4832,25484.54,3,3,0.0553,5.53,15,0.00006,47,,"4,331,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,120,2,3,M,53.07,37.86,56.9,OC,O,,75,0.0285,500,1.4707,25801.75,,5R,0.0309,3.09,15,0.00006,262,,"6,746,500",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,121,2,2,P,62.48,42.39,78.7,OF,O,,75,0.0286,500,2.4056,42055.94,,,0.1102,11.02,15,0.00006,323,,"29,662,167",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,122,2,2M,P,43.43,28.65,31.5,OF,O,,100,0.0268,500,0.7263,13550.37,2R,,0.0303,3.03,15,0.00006,418,,"21,109,000",O,,,,,1 spermatheque seulement,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,123,2,3M,M,47.08,32.96,37.6,OF,OC,,100,0.0321,516,1.1255,18092.15,,"2R, 3R",0.0958,9.58,15,0.00006,123,,"19,639,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,124,2,2,P,59.44,40.59,76.5,OF,O,,75,0.0340,563,1.6506,27331.99,,,0.0866,8.66,15,0.00006,233,,"33,629,667",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,125,2,3,M,55.84,40.35,66.5,OC,O,,100,0.0301,500,1.4555,24177.74,,,0.0215,2.15,15,0.00006,138,,"2,472,500",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,126,2,3,M,51.38,36.33,54.9,OF,O,,75,0.0308,500,1.3512,21935.06,,2R,0.0434,4.34,15,0.00006,98,,"7,088,667",OC,,,,,debris,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,127,2,3,M,53.48,37.31,53.8,OC,O,,75,0.0299,502,1.4896,25009.34,,"2R, 3",0.0499,4.99,15,0.00006,299,,"12,433,417",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,128,2,4,M,59.87,41.05,82.8,OF,O,,75,0.0352,500,3.2932,46778.41,,,0.0701,7.01,15,0.00006,133,,"15,538,833",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,129,2,2,P,46.55,31.58,36.2,OF,O,,75,0.0275,500,0.7973,14496.36,,,0.0496,4.96,15,0.00006,255,,"10,540,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,130,2,3,M,45.88,32.02,34.5,OC,OC,,50,0.0281,500,0.8852,15750.89,4R,,0.0631,6.31,15,0.00006,335,,"17,615,417",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,131,2,2M,P,52.44,35.13,52.2,OF,O,,50,0.0276,500,1.0448,18927.54,,,0.0381,3.81,15,0.00006,152,,"4,826,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,132,2,3M,M,45.39,30.97,33.7,OC,OC,,75,0.0330,500,1.2831,19440.91,5,,0.0321,3.21,150,0.0006,422,,"2,257,700",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,133,2,2,P,56.35,37.32,55.3,OC,OC,,75,0.0264,500,1.2976,24575.76,"2R, 4",,0.079,7.9,15,0.00006,261,,"34,365,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,134,2,2,P,41.91,28.53,25.9,OC,O,,50,0.0259,500,0.6223,12013.51,"4, 5",,0.0195,1.95,15,0.00006,77,,"2,502,500",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,135,2,2M,P,42.20,28.44,28.1,OF,O,,75,0.0257,500,0.5594,10883.27,,,0.0702,7.02,15,0.00006,206,,"24,102,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,136,2,3,M,56.06,39.00,64.7,OF,O,,75,0.0296,500,1.8998,32091.22,,,0.0481,4.81,15,0.00006,234,,"18,759,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,137,2,3,M,45.54,31.40,34.8,OC,O,,75,0.0285,500,0.7760,13614.04,4,,0.052,5.2,15,0.00006,148,,"6,413,333",OC,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,138,2,2,P,47.35,32.69,36.6,OF,O,,75,0.0313,533,0.9327,15882.72,,2R,0.0278,2.78,15,0.00006,199,,"4,610,167",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,139,2,3,M,54.46,37.56,55.7,OC,O,,100,0.0295,500,1.3693,23208.47,3H,"1R, 4H",0.068,6.8,15,0.00006,280,,"31,733,333",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,140,2,2M,P,43.69,29.07,30.2,OF,O,,75,0.0277,500,0.6563,11846.57,,,0.0481,4.81,15,0.00006,136,,"5,451,333",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,141,2,2,P,50.76,34.49,43.4,OF,O,,75,0.0300,525,1.0824,18942.00,1,3,0.0226,2.26,15,0.00006,58,,"2,184,667",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,142,2,2M,P,46.25,30.33,32.9,OF,O,,75,0.0244,500,0.5633,11543.03,,"4, 5R",0.0676,6.76,15,0.00006,134,,"15,097,333",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,143,2,2,P,42.49,27.05,27.8,OF,O,,75,0.0270,507,0.6051,11362.43,,,0.0228,2.28,15,0.00006,177,,"3,363,000",O,,,,,2 sperma.,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,144,2,2M,P,59.06,41.77,75.4,OF,O,,75,0.0290,500,1.7912,30882.76,,,0.0842,0.42,15,0.00006,225,,"1,575,000",OF,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,145,2,4,M,57.98,39.95,78.0,OC,O,,100,0.0338,572,2.9314,49608.31,,,0.1216,12.16,15,0.00006,237,,"48,032,000",OC,,,,,debris 0.0012,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,146,2,3,M,57.88,39.19,65.2,OF,O,,75,0.0300,546,1.8391,33471.62,2,,0.1146,11.46,15,0.00006,254,,"48,514,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,147,2,3M,M,62.25,41.90,82.6,OF,O,,75,0.0310,510,2.0756,34146.97,,2,0.1492,14.92,15,0.00006,193,,"47,992,667",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,148,2,2,P,58.94,39.81,68.0,OF,O,,75,0.0316,500,1.8435,29169.30,,,0.0396,3.96,15,0.00006,297,,"19,602,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,149,2,2M,P,59.63,39.29,71.8,OC,O,,75,0.0327,500,1.9184,29333.33,,3,0.1247,12.47,15,0.00006,185,,"38,449,167",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,150,2,4,M,67.40,43.20,114.6,OF,O,,100,0.0362,500,4.5760,63204.42,,,0.0567,5.67,15,0.00006,111,,"10,489,500",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,151,2,3M,M,54.95,38.68,62.0,OF,O,,75,0.0293,500,2.2010,37559.73,,,0.1973,19.73,15,0.00006,55,,"18,085,833",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,152,2,3,M,65.23,45.83,91.9,OF,O,,75,0.0309,500,2.6287,42535.60,2,,0.0392,3.92,échappé / 2 spermatheques,,,,#DIV/0!,OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,153,2,3M,M,58.41,42.03,72.4,OF,O,,75,0.0299,500,2.6185,43787.63,,,0.1506,15.06,15,0.00006,205,,"51,455,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,154,2,3M,M,63.38,44.62,83.7,OF,O,,100,0.0278,500,3.0494,54845.32,,1,0.1741,17.41,15,0.00006,76,,"22,052,667",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,155,2,3M,M,54.16,36.44,54.7,OF,O,,75,0.0269,500,1.3425,24953.53,5,,0.047,4.7,15,0.00006,132,,"10,340,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,156,2,3M,M,67.34,44.94,109.4,OF,O,,100,0.0317,502,2.8840,45670.91,,4,0.0284,2.84,15,0.00006,449,,"21,252,667",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,157,2,2,P,57.29,39.47,61.0,OF,O,,75,0.0333,545,1.8406,30123.93,"2R, 3",,0.0625,6.25,15,0.00006,87,,"9,062,500",O,,,,,pas d'estomac,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,158,2,3,M,46.55,28.88,35.2,OF,O,,75,0.0294,500,0.9096,15469.39,,,0.0652,6.52,15,0.00006,257,,"27,927,333",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,159,2,2M,P,52.42,36.53,55.8,OF,O,,75,0.0293,513,1.2277,21495.23,,,0.0397,3.97,15,0.00006,104,,"6,881,333",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,160,2,3,M,64.34,45.64,87.4,OF,O,,75,0.0317,500,2.3220,36624.61,,2,0.031,3.1,15,0.00006,317,,"16,378,333",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,161,2,2M,P,62.92,44.33,90.0,OF,O,,75,0.0284,500,1.9597,34501.76,,,0.0743,7.43,15,0.00006,163,,"20,184,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,162,2,3,M,65.00,41.48,92.3,OF,O,,75,0.0280,500,1.7294,30882.14,,,0.0511,5.11,15,0.00006,251,,"21,376,833",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,163,2,3M,M,57.38,37.93,68.4,OF,O,,75,0.0334,532,2.6545,42281.26,,,0.2361,23.61,15,0.00006,192,,"75,552,000",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,164,2,2M,P,54.22,36.61,55.1,OF,O,,75,0.0270,500,1.3406,24825.93,,,0.0931,9.31,15,0.00006,603,,"93,565,500",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,165,2,3M,M,59.06,43.91,77.6,OF,O,,75,0.0287,500,2.7718,48289.20,5,2,0.317,3.17,15,0.00006,197,,"10,408,167",OC,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,166,2,2,P,54.07,36.19,51.9,OF,O,,50,0.0309,500,1.3260,21456.31,4,5R,0.051,5.1,15,0.00006,216,,"18,360,000",O,,,,,,,,,,,,,,,,,,,,
2010,8,12,Survey,Banc  Bradelle,Trawl,Marco-Michel,,Formaldehyde,12,,,,,167,2,4,M,60.59,40.36,79.7,OF,O,,100,,,,,,2,0.2117,21.17,15,0.00006,112,,"39,517,333",OC,,,,,,,,,,,,,,,,,,,,
